config_id,embedding,hidden_layer_sizes,alpha,learning_rate_init,max_iter,early_stopping,batch_size,tol,solver,activation,selection_scope,inner_average_precision_0,inner_average_precision_1,inner_average_precision_2,mean_inner_average_precision,inner_rows,runtime_seconds,inner_n_iter_0,inner_loss_0,inner_hit_max_iter_0,inner_convergence_warning_0,inner_n_iter_1,inner_loss_1,inner_hit_max_iter_1,inner_convergence_warning_1,inner_n_iter_2,inner_loss_2,inner_hit_max_iter_2,inner_convergence_warning_2
mlp_c_03,c,[32],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_2,0.9639739611166196,0.9622671287085318,0.968494650513972,0.9649119134463744,723,2.415679400000954,156,0.059025601357597574,False,False,173,0.05624517817158141,False,False,137,0.053050360446209414,False,False
mlp_c_04,c,[32],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_2,0.9288671959110877,0.9485815322871075,0.9442144685431461,0.9405543989137805,723,4.2054179000042495,221,0.645920696422081,False,False,221,0.6477097145380958,False,False,221,0.6473357826687317,False,False
mlp_c_05,c,[32],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_2,0.9310307827857927,0.9445133523106579,0.9312725067099028,0.9356055472687844,723,2.233857300001546,115,0.6493216978266384,False,False,129,0.6518737612337003,False,False,147,0.6499965662140598,False,False
mlp_c_06,c,[64],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_2,0.9575334482530349,0.9589669412519929,0.9683333087786278,0.9616112327612186,723,1.3985593999968842,53,0.011564552457884106,False,False,53,0.011612610090560194,False,False,53,0.011637376865996493,False,False
mlp_c_07,c,[64],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_2,0.9581750794849535,0.9598515626036098,0.9706336893548557,0.9628867771478063,723,0.9783307999969111,40,0.010627369418663817,False,False,40,0.010720253366590242,False,False,41,0.0106121333937514,False,False
mlp_c_08,c,[64],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_2,0.9595995630291938,0.9582335316297492,0.9636337287875397,0.9604889411488275,723,5.411972000001697,238,0.047740038744467445,False,False,226,0.046997290340861406,False,False,224,0.047670009359631796,False,False
mlp_c_09,c,[64],1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_2,0.9624500409731434,0.9607196041383199,0.9639095046683481,0.9623597165932706,723,2.5025915000005625,91,0.05486807604206958,False,False,114,0.05078581527220107,False,False,107,0.05095926323814616,False,False
mlp_c_10,c,[64],100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_2,0.9354346491210148,0.9488048373656528,0.9442819339973156,0.942840473494661,723,4.26018810000096,156,0.6445759947438274,False,False,149,0.6471457326590281,False,False,158,0.6466573490417333,False,False
mlp_c_11,c,[64],100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_2,0.9297698989936748,0.9457490171157387,0.9395311447661439,0.9383500202918524,723,2.135530999999901,82,0.6489776047069905,False,False,87,0.6508944024606391,False,False,96,0.649543756194679,False,False
mlp_c_12,c,"[32,16]",0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_2,0.9647485547351605,0.9654848842830439,0.9652222604861909,0.9651518998347983,723,1.0263235000020359,59,0.009303954713134428,False,False,61,0.009177514821783235,False,False,58,0.009240150767717689,False,False
mlp_c_13,c,"[32,16]",0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_2,0.9670093177962196,0.9662807485346525,0.9683446966646749,0.9672115876651824,723,0.7357197000019369,43,0.008510628574519117,False,False,43,0.008533456433829354,False,False,42,0.00852227267003265,False,False
mlp_c_14,c,"[32,16]",1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_2,0.9644652100543127,0.9599985631188691,0.9625411877781896,0.9623349869837905,723,4.796803700002783,266,0.057753909632368046,False,False,300,0.05614467386845194,True,True,300,0.0557944259381477,True,True
mlp_c_15,c,"[32,16]",1.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_2,0.9296263787153461,0.9616210481377856,0.9624113084191793,0.9512195784241038,723,2.247999700004584,120,0.107907677860582,False,False,151,0.059569905224797916,False,False,134,0.06308225592890486,False,False
mlp_c_16,c,"[32,16]",100.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_2,0.6141078838174274,0.6182572614107884,0.6182572614107884,0.6168741355463347,723,4.013652699999511,226,0.6660855054478447,False,False,224,0.6671765548430195,False,False,226,0.6670398261596296,False,False
mlp_c_17,c,"[32,16]",100.0,0.001,300,False,64,0.0001,adam,relu,outer_fold_2,0.6141078838174274,0.6182572614107884,0.6182572614107884,0.6168741355463347,723,2.2364725999941584,129,0.665314661772658,False,False,129,0.6663155603966763,False,False,128,0.6663278509271341,False,False
mlp_a_00,a,[32],0.01,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9367860633339253,0.9336664028180521,0.9605966173676184,0.9436830278398652,723,1.3029241000040201,164,0.01167234546861947,False,False,159,0.011804365692022348,False,False,220,0.010869376387225326,False,False
mlp_a_01,a,[32],0.01,0.001,300,False,64,0.0001,adam,relu,outer_fold_3,0.9348855952241006,0.931627667076864,0.9607723593066398,0.9424285405358681,723,0.8341512999977567,110,0.009893458376223574,False,False,110,0.009822255424775363,False,False,134,0.010205375914729687,False,False
mlp_a_02,a,[32],1.0,0.0005,300,False,64,0.0001,adam,relu,outer_fold_3,0.9470326893584138,0.9440244243520891,0.9649107245349584,0.9519892794151538,723,1.9728478000033647,297,0.11923278178881962,False,False,256,0.11703230811993928,False,False,254,0.12939612203945874,False,False
